file_id,speech_file,noise_file,noise_type,snr_db,sample_rate,duration,split
mix_000148,datasets/speech\speech_ref_0112.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-hk_P30L-BOB-1yIuC40sRNc6-6_w0.wav,gunshot,15,16000,1.0,train
mix_000149,datasets/speech\speech_ref_0750.wav,datasets/gunshot\gun_C3GD-Dataset_10-ny_gravel_pit-sw_mp15-ERIN-7gR94hji5299-7_w0.wav,gunshot,20,16000,1.0,train
mix_000150,datasets/speech\speech_speaker_session_26_1049.wav,datasets/gunshot\gun_C3GD-Dataset_1-ny_gravel_pit-savage_223-JON-bqarLMmM7cLJ-39_w0.wav,gunshot,-20,16000,1.0,train
mix_000151,datasets/speech\speech_ref_0307.wav,datasets/background_noise\bg_noise_1095.wav,background_noise,20,16000,1.0,train
mix_000152,datasets/speech\speech_ref_0856.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-BOB-8c1Tg89yVR7j-37_w0.wav,gunshot,-5,16000,1.0,train
mix_000153,datasets/speech\speech_speaker_session_25_1005.wav,datasets/other_impulse\other_impulse_1038.wav,other_impulse,5,16000,1.0,train
mix_000154,datasets/speech\speech_speaker_session_10_0404.wav,datasets/other_impulse\other_impulse_1061.wav,other_impulse,5,16000,1.0,train
mix_000155,datasets/speech\speech_speaker_session_02_0107.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-hk_MR556-ALICE-1r0HioVaKJ1H-18_w0.wav,gunshot,0,16000,1.0,train
mix_000156,datasets/speech\speech_speaker_session_21_0857.wav,datasets/background_noise\bg_noise_1147.wav,background_noise,20,16000,1.0,train
mix_000157,datasets/speech\speech_speaker_session_18_0757.wav,datasets/gunshot\gun_C3GD-Dataset_10-ny_gravel_pit-sw_mp15-ALICE-OgSQVUQ0EWCg-27_w0.wav,gunshot,10,16000,1.0,train
mix_000158,datasets/speech\speech_ref_0074.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-CAROL-28cChRmnkvnG-3_w0.wav,gunshot,0,16000,1.0,train
mix_000159,datasets/speech\speech_speaker_session_09_0385.wav,datasets/background_noise\bg_bg_session_24_0998.wav,background_noise,20,16000,1.0,train
mix_000160,datasets/speech\speech_speaker_session_14_0587.wav,datasets/other_impulse\other_imp_other_imp_session_02_0093.wav,other_impulse,-10,16000,1.0,train
mix_000161,datasets/speech\speech_speaker_session_00_0032.wav,datasets/other_impulse\other_imp_other_imp_session_16_0656.wav,other_impulse,10,16000,1.0,train
mix_000162,datasets/speech\speech_speaker_session_14_0574.wav,datasets/other_impulse\other_impulse_0707.wav,other_impulse,15,16000,1.0,train
mix_000163,datasets/speech\speech_ref_0775.wav,datasets/background_noise\bg_bg_session_19_0768.wav,background_noise,5,16000,1.0,train
mix_000164,datasets/speech\speech_speaker_session_01_0056.wav,datasets/other_impulse\other_imp_other_imp_session_23_0940.wav,other_impulse,10,16000,1.0,train
mix_000165,datasets/speech\speech_speaker_session_29_1186.wav,datasets/other_impulse\other_impulse_0192.wav,other_impulse,5,16000,1.0,train
mix_000166,datasets/speech\speech_ref_0282.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-sig_P320-BOB-7VQjMDLoWh1N-2_w0.wav,gunshot,10,16000,1.0,train
mix_000167,datasets/speech\speech_ref_0417.wav,datasets/gunshot\gun_BoltAction22_Zoom_ZM_104A_S05_w0.wav,gunshot,0,16000,1.0,train
mix_000168,datasets/speech\speech_ref_0958.wav,datasets/gunshot\gun_C3GD-Dataset_15-nj_farm-sig_p365-CAROL-qhIEvS8T0FcO-41_w0.wav,gunshot,-10,16000,1.0,train
mix_000169,datasets/speech\speech_speaker_session_27_1111.wav,datasets/other_impulse\other_impulse_0413.wav,other_impulse,15,16000,1.0,train
mix_000170,datasets/speech\speech_ref_1173.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-hk_MR556-BOB-6Quc5LjO0EL0-6_w0.wav,gunshot,-5,16000,1.0,train
mix_000171,datasets/speech\speech_ref_0431.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-CAROL-28cChRmnkvnG-43_w0.wav,gunshot,-10,16000,1.0,train
mix_000172,datasets/speech\speech_speaker_session_16_0651.wav,datasets/gunshot\gun_C3GD-Dataset_2-oh_farm-custom_ar15_300BLK-BOB-JLX6vf3udb1F-46_w0.wav,gunshot,-20,16000,1.0,train
mix_000173,datasets/speech\speech_ref_0743.wav,datasets/other_impulse\other_impulse_0814.wav,other_impulse,10,16000,1.0,train
mix_000174,datasets/speech\speech_speaker_session_23_0954.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-sig_P320-BOB-7VQjMDLoWh1N-5_w0.wav,gunshot,20,16000,1.0,train
mix_000175,datasets/speech\speech_speaker_session_26_1068.wav,datasets/other_impulse\other_impulse_0283.wav,other_impulse,-10,16000,1.0,train
mix_000176,datasets/speech\speech_speaker_session_12_0492.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-hk_P2000-ALICE-sOYEAk27l7Nu-11_w0.wav,gunshot,-5,16000,1.0,train
mix_000177,datasets/speech\speech_speaker_session_24_0988.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-spike_m4_556-BOB-jQ17j9hZCGf9-1_w0.wav,gunshot,-5,16000,1.0,train
mix_000178,datasets/speech\speech_ref_0479.wav,datasets/gunshot\gun_C3GD-Dataset_12-oh_farm-norinco_sks-PIXEL-E0i5i0DtkTlq-27_w0.wav,gunshot,-15,16000,1.0,train
mix_000179,datasets/speech\speech_ref_0822.wav,datasets/gunshot\gun_C3GD-Dataset_2-oh_farm-custom_ar15_300BLK-ALICE-A0I9zcxVqo9a-12_w0.wav,gunshot,5,16000,1.0,train
mix_000180,datasets/speech\speech_ref_0168.wav,datasets/background_noise\bg_noise_0314.wav,background_noise,20,16000,1.0,train
mix_000181,datasets/speech\speech_speaker_session_12_0498.wav,datasets/gunshot\gun_C3GD-Dataset_0-oh_farm-sw_mp22-PIXEL-f5W6Yd67KJc2-8_w0.wav,gunshot,-20,16000,1.0,train
mix_000182,datasets/speech\speech_ref_0872.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-spike_m4_556-ERIN-8XJ3dMdwafQw-10_w0.wav,gunshot,10,16000,1.0,train
mix_000183,datasets/speech\speech_ref_0441.wav,datasets/other_impulse\other_imp_other_imp_session_07_0311.wav,other_impulse,-20,16000,1.0,train
mix_000184,datasets/speech\speech_speaker_session_28_1126.wav,datasets/background_noise\bg_bg_session_29_1192.wav,background_noise,-5,16000,1.0,train
mix_000185,datasets/speech\speech_ref_0445.wav,datasets/other_impulse\other_imp_other_imp_session_00_0026.wav,other_impulse,20,16000,1.0,train
mix_000186,datasets/speech\speech_speaker_session_25_1016.wav,datasets/gunshot\gun_C3GD-Dataset_1-ny_gravel_pit-savage_223-JON-bqarLMmM7cLJ-35_w0.wav,gunshot,15,16000,1.0,train
mix_000187,datasets/speech\speech_speaker_session_27_1112.wav,datasets/gunshot\gun_C3GD-Dataset_1-ny_gravel_pit-savage_223-CAROL-CWUeRPWgyLlF-37_w0.wav,gunshot,5,16000,1.0,train
mix_000188,datasets/speech\speech_ref_0023.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-CAROL-5uK7XOyZvflm-24_w0.wav,gunshot,-20,16000,1.0,train
mix_000189,datasets/speech\speech_speaker_session_15_0606.wav,datasets/gunshot\gun_C3GD-Dataset_1-ny_gravel_pit-savage_223-DAVE-cyc89NHUIDHi-3_w0.wav,gunshot,-5,16000,1.0,train
mix_000190,datasets/speech\speech_ref_0912.wav,datasets/background_noise\bg_noise_0722.wav,background_noise,15,16000,1.0,train
mix_000191,datasets/speech\speech_speaker_session_10_0439.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-hk_MR556-ERIN-pUYD91DvHy1e-11_w0.wav,gunshot,-5,16000,1.0,train
mix_000192,datasets/speech\speech_ref_0415.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-hk_P2000-ERIN-oGgK0AYPOq3L-3_w0.wav,gunshot,-5,16000,1.0,train
mix_000193,datasets/speech\speech_ref_0830.wav,datasets/other_impulse\other_impulse_0645.wav,other_impulse,5,16000,1.0,train
mix_000194,datasets/speech\speech_speaker_session_06_0268.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-ALICE-X1fRvwEQOSNS-20_w0.wav,gunshot,10,16000,1.0,train
mix_000195,datasets/speech\speech_speaker_session_10_0432.wav,datasets/gunshot\gun_C3GD-Dataset_2-oh_farm-custom_ar15_300BLK-BOB-Nyl3u1Ql1lFU-26_w0.wav,gunshot,20,16000,1.0,train
mix_000196,datasets/speech\speech_speaker_session_23_0955.wav,datasets/other_impulse\other_imp_other_imp_session_25_1028.wav,other_impulse,5,16000,1.0,train
mix_000197,datasets/speech\speech_speaker_session_16_0656.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-DAVE-3fPPqTzCQ1WZ-47_w0.wav,gunshot,0,16000,1.0,train
mix_000198,datasets/speech\speech_speaker_session_13_0545.wav,datasets/gunshot\gun_C3GD-Dataset_15-nj_farm-sig_p365-ALICE-238kXOv33RM0-5_w0.wav,gunshot,20,16000,1.0,train
mix_000199,datasets/speech\speech_speaker_session_13_0559.wav,datasets/gunshot\gun_C3GD-Dataset_3-ny_gravel_pit-ruger_lcp_380ACP-BOB-yLr0oPUfbSAa-40_w0.wav,gunshot,15,16000,1.0,train
mix_000200,datasets/speech\speech_ref_0072.wav,datasets/background_noise\bg_noise_0415.wav,background_noise,15,16000,1.0,train
mix_000201,datasets/speech\speech_speaker_session_19_0775.wav,datasets/gunshot\gun_C3GD-Dataset_12-oh_farm-norinco_sks-ALICE-MLFY3TErS9EO-23_w0.wav,gunshot,-5,16000,1.0,train
mix_000202,datasets/speech\speech_speaker_session_22_0913.wav,datasets/gunshot\gun_C3GD-Dataset_15-nj_farm-sig_p365-BUTCH-nJExooYJ4R6j-40_w0.wav,gunshot,5,16000,1.0,train
mix_000203,datasets/speech\speech_speaker_session_19_0797.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-sig_P320-ALICE-XMhGLZYcF3A0-4_w0.wav,gunshot,-20,16000,1.0,train
mix_000204,datasets/speech\speech_ref_0701.wav,datasets/other_impulse\other_impulse_0816.wav,other_impulse,-5,16000,1.0,train
mix_000205,datasets/speech\speech_ref_0983.wav,datasets/background_noise\bg_noise_1190.wav,background_noise,-20,16000,1.0,train
mix_000206,datasets/speech\speech_speaker_session_11_0478.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-spike_m4_556-BOB-Mjt4Wualmk2E-36_w0.wav,gunshot,20,16000,1.0,train
mix_000207,datasets/speech\speech_ref_1110.wav,datasets/other_impulse\other_impulse_1168.wav,other_impulse,10,16000,1.0,train
mix_000208,datasets/speech\speech_speaker_session_01_0064.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-BUTCH-hBTAkYuwJ46l-16_w0.wav,gunshot,-10,16000,1.0,train
mix_000209,datasets/speech\speech_ref_0303.wav,datasets/gunshot\gun_C3GD-Dataset_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-11_w0.wav,gunshot,5,16000,1.0,train
mix_000210,datasets/speech\speech_speaker_session_02_0112.wav,datasets/gunshot\gun_C3GD-Dataset_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-24_w0.wav,gunshot,10,16000,1.0,train
mix_000211,datasets/speech\speech_speaker_session_16_0670.wav,datasets/other_impulse\other_impulse_0935.wav,other_impulse,-5,16000,1.0,train
mix_000212,datasets/speech\speech_ref_0369.wav,datasets/gunshot\gun_C3GD-Dataset_3-ny_gravel_pit-ruger_lcp_380ACP-BUTCH-bCvjiZaXYAFe-30_w0.wav,gunshot,20,16000,1.0,train
mix_000213,datasets/speech\speech_speaker_session_23_0942.wav,datasets/other_impulse\other_imp_other_imp_session_28_1125.wav,other_impulse,5,16000,1.0,train
mix_000214,datasets/speech\speech_speaker_session_25_1015.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-spike_m4_556-BOB-jQ17j9hZCGf9-55_w0.wav,gunshot,15,16000,1.0,train
mix_000215,datasets/speech\speech_speaker_session_27_1102.wav,datasets/other_impulse\other_imp_other_imp_session_22_0913.wav,other_impulse,15,16000,1.0,train
mix_000216,datasets/speech\speech_speaker_session_09_0366.wav,datasets/gunshot\gun_C3GD-Dataset_2-oh_farm-custom_ar15_300BLK-BOB-JLX6vf3udb1F-13_w0.wav,gunshot,-10,16000,1.0,train
mix_000217,datasets/speech\speech_speaker_session_07_0308.wav,datasets/gunshot\gun_C3GD-Dataset_14-oh_farm-7mm_Mauser-BOB-kgpNCBcthM7z-15_w0.wav,gunshot,-10,16000,1.0,train
mix_000218,datasets/speech\speech_ref_0791.wav,datasets/background_noise\bg_noise_1093.wav,background_noise,20,16000,1.0,train
mix_000219,datasets/speech\speech_ref_0507.wav,datasets/gunshot\gun_C3GD-Dataset_3-ny_gravel_pit-ruger_lcp_380ACP-ALICE-iTyhHd0QesY9-27_w0.wav,gunshot,-10,16000,1.0,train
mix_000220,datasets/speech\speech_ref_0272.wav,datasets/other_impulse\other_impulse_0482.wav,other_impulse,-20,16000,1.0,train
mix_000221,datasets/speech\speech_ref_1094.wav,datasets/other_impulse\other_impulse_0184.wav,other_impulse,-20,16000,1.0,train
mix_000222,datasets/speech\speech_speaker_session_23_0922.wav,datasets/background_noise\bg_noise_0017.wav,background_noise,-20,16000,1.0,train
mix_000223,datasets/speech\speech_ref_0212.wav,datasets/background_noise\bg_bg_session_02_0104.wav,background_noise,10,16000,1.0,train
mix_000224,datasets/speech\speech_speaker_session_03_0130.wav,datasets/background_noise\bg_noise_1052.wav,background_noise,-5,16000,1.0,train
mix_000225,datasets/speech\speech_ref_0275.wav,datasets/background_noise\bg_bg_session_27_1113.wav,background_noise,-10,16000,1.0,train
mix_000226,datasets/speech\speech_ref_1030.wav,datasets/background_noise\bg_bg_session_03_0149.wav,background_noise,-5,16000,1.0,train
mix_000227,datasets/speech\speech_speaker_session_14_0592.wav,datasets/gunshot\gun_C3GD-Dataset_3-ny_gravel_pit-ruger_lcp_380ACP-CAROL-JL5HJFTpJ6Ky-6_w0.wav,gunshot,15,16000,1.0,train
mix_000228,datasets/speech\speech_speaker_session_23_0921.wav,datasets/gunshot\gun_C3GD-Dataset_15-nj_farm-sig_p365-CAROL-4c4Mgt6DlrH8-36_w0.wav,gunshot,-20,16000,1.0,train
mix_000229,datasets/speech\speech_ref_0115.wav,datasets/other_impulse\other_imp_other_imp_session_13_0522.wav,other_impulse,15,16000,1.0,train
mix_000230,datasets/speech\speech_speaker_session_08_0322.wav,datasets/gunshot\gun_C3GD-Dataset_3-ny_gravel_pit-ruger_lcp_380ACP-ALICE-iTyhHd0QesY9-20_w0.wav,gunshot,-20,16000,1.0,train
mix_000231,datasets/speech\speech_speaker_session_06_0249.wav,datasets/background_noise\bg_bg_session_02_0108.wav,background_noise,20,16000,1.0,train
mix_000232,datasets/speech\speech_ref_0399.wav,datasets/other_impulse\other_impulse_0638.wav,other_impulse,10,16000,1.0,train
mix_000233,datasets/speech\speech_ref_0630.wav,datasets/background_noise\bg_bg_session_04_0194.wav,background_noise,-20,16000,1.0,train
mix_000234,datasets/speech\speech_ref_0960.wav,datasets/other_impulse\other_impulse_0273.wav,other_impulse,0,16000,1.0,train
mix_000235,datasets/speech\speech_speaker_session_11_0475.wav,datasets/other_impulse\other_impulse_0377.wav,other_impulse,0,16000,1.0,train
mix_000236,datasets/speech\speech_speaker_session_26_1054.wav,datasets/background_noise\bg_bg_session_07_0280.wav,background_noise,20,16000,1.0,train
mix_000237,datasets/speech\speech_ref_0104.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-steyr_C9A2-ALICE-3EE9jVC0gOdp-5_w0.wav,gunshot,-10,16000,1.0,train
mix_000238,datasets/speech\speech_speaker_session_17_0683.wav,datasets/background_noise\bg_noise_0553.wav,background_noise,-15,16000,1.0,train
mix_000239,datasets/speech\speech_speaker_session_02_0082.wav,datasets/other_impulse\other_impulse_0191.wav,other_impulse,-10,16000,1.0,train
mix_000240,datasets/speech\speech_speaker_session_10_0427.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-hk_MR556-BOB-6Quc5LjO0EL0-6_w0.wav,gunshot,-5,16000,1.0,train
mix_000241,datasets/speech\speech_ref_0476.wav,datasets/other_impulse\other_imp_other_imp_session_13_0554.wav,other_impulse,20,16000,1.0,train
mix_000242,datasets/speech\speech_speaker_session_11_0470.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-spike_m4_556-ALICE-TcUw0m1Y2pBD-51_w0.wav,gunshot,5,16000,1.0,train
mix_000243,datasets/speech\speech_ref_0183.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-spike_m4_556-DAVE-LJiS5z5Ad53b-63_w0.wav,gunshot,10,16000,1.0,train
mix_000244,datasets/speech\speech_ref_0523.wav,datasets/background_noise\bg_noise_0094.wav,background_noise,5,16000,1.0,train
mix_000245,datasets/speech\speech_ref_1114.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-hk_P30L-DAVE-11ztazx3afRK-5_w0.wav,gunshot,15,16000,1.0,train
mix_000246,datasets/speech\speech_speaker_session_03_0121.wav,datasets/other_impulse\other_impulse_0856.wav,other_impulse,-5,16000,1.0,train
mix_000247,datasets/speech\speech_ref_0970.wav,datasets/gunshot\gun_C3GD-Dataset_10-ny_gravel_pit-sw_mp15-BUTCH-NheG57B0Fjws-17_w0.wav,gunshot,0,16000,1.0,train
mix_000248,datasets/speech\speech_speaker_session_21_0851.wav,datasets/background_noise\bg_noise_0120.wav,background_noise,-20,16000,1.0,train
mix_000249,datasets/speech\speech_ref_0692.wav,datasets/background_noise\bg_noise_0331.wav,background_noise,10,16000,1.0,train
mix_000250,datasets/speech\speech_speaker_session_22_0889.wav,datasets/gunshot\gun_C3GD-Dataset_15-nj_farm-sig_p365-DAVE-g19XyDQPiD9P-3_w0.wav,gunshot,10,16000,1.0,train
mix_000251,datasets/speech\speech_speaker_session_13_0523.wav,datasets/other_impulse\other_impulse_0655.wav,other_impulse,15,16000,1.0,train
mix_000252,datasets/speech\speech_speaker_session_21_0863.wav,datasets/background_noise\bg_bg_session_22_0919.wav,background_noise,-20,16000,1.0,train
mix_000253,datasets/speech\speech_speaker_session_00_0009.wav,datasets/gunshot\gun_C3GD-Dataset_0-oh_farm-springfield_87A-DAVE-Tcw4E6V1PxYc-4_w0.wav,gunshot,-15,16000,1.0,train
mix_000254,datasets/speech\speech_ref_0119.wav,datasets/gunshot\gun_C3GD-Dataset_3-ny_gravel_pit-ruger_lcp_380ACP-BUTCH-bCvjiZaXYAFe-39_w0.wav,gunshot,10,16000,1.0,train
mix_000255,datasets/speech\speech_speaker_session_06_0267.wav,datasets/other_impulse\other_imp_other_imp_session_24_0966.wav,other_impulse,5,16000,1.0,train
mix_000256,datasets/speech\speech_speaker_session_07_0315.wav,datasets/other_impulse\other_impulse_0870.wav,other_impulse,-15,16000,1.0,train
mix_000257,datasets/speech\speech_ref_0584.wav,datasets/other_impulse\other_impulse_0253.wav,other_impulse,-20,16000,1.0,train
mix_000258,datasets/speech\speech_ref_0252.wav,datasets/gunshot\gun_C3GD-Dataset_10-ny_gravel_pit-sw_mp15-CAROL-2UuBJmJHDKr0-20_w0.wav,gunshot,-5,16000,1.0,train
mix_000259,datasets/speech\speech_speaker_session_28_1120.wav,datasets/other_impulse\other_impulse_0886.wav,other_impulse,15,16000,1.0,train
mix_000260,datasets/speech\speech_ref_0503.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-spike_m4_556-ERIN-8XJ3dMdwafQw-4_w0.wav,gunshot,-20,16000,1.0,train
mix_000261,datasets/speech\speech_speaker_session_01_0055.wav,datasets/background_noise\bg_noise_0018.wav,background_noise,0,16000,1.0,train
mix_000262,datasets/speech\speech_ref_0645.wav,datasets/other_impulse\other_impulse_0497.wav,other_impulse,-20,16000,1.0,train
mix_000263,datasets/speech\speech_speaker_session_01_0070.wav,datasets/gunshot\gun_C3GD-Dataset_0-oh_farm-sw_mp22-BOB-L1VYwU6YJSr9-29_w0.wav,gunshot,5,16000,1.0,train
mix_000264,datasets/speech\speech_speaker_session_18_0730.wav,datasets/background_noise\bg_bg_session_06_0256.wav,background_noise,-5,16000,1.0,train
mix_000265,datasets/speech\speech_speaker_session_20_0807.wav,datasets/other_impulse\other_imp_other_imp_session_00_0017.wav,other_impulse,-10,16000,1.0,train
mix_000266,datasets/speech\speech_ref_0804.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-hk_P2000-PIXEL-oU0V6l1prrM5-3_w0.wav,gunshot,-15,16000,1.0,train
mix_000267,datasets/speech\speech_speaker_session_21_0875.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-CAROL-28cChRmnkvnG-21_w0.wav,gunshot,-10,16000,1.0,train
mix_000268,datasets/speech\speech_ref_0705.wav,datasets/other_impulse\other_impulse_0839.wav,other_impulse,-5,16000,1.0,train
mix_000269,datasets/speech\speech_ref_0148.wav,datasets/other_impulse\other_impulse_0884.wav,other_impulse,10,16000,1.0,train
mix_000270,datasets/speech\speech_ref_0033.wav,datasets/other_impulse\other_impulse_0456.wav,other_impulse,5,16000,1.0,train
mix_000271,datasets/speech\speech_speaker_session_10_0407.wav,datasets/gunshot\gun_C3GD-Dataset_15-nj_farm-sig_p365-JON-t0RTFaS5HUst-24_w0.wav,gunshot,-10,16000,1.0,train
mix_000272,datasets/speech\speech_speaker_session_21_0861.wav,datasets/background_noise\bg_noise_0084.wav,background_noise,20,16000,1.0,train
mix_000273,datasets/speech\speech_ref_0866.wav,datasets/gunshot\gun_C3GD-Dataset_13-oh_farm-lmt_ar10-PIXEL-R4Eu8tFn3QLJ-11_w0.wav,gunshot,-20,16000,1.0,train
mix_000274,datasets/speech\speech_speaker_session_01_0067.wav,datasets/background_noise\bg_noise_0400.wav,background_noise,10,16000,1.0,train
mix_000275,datasets/speech\speech_ref_0088.wav,datasets/gunshot\gun_C3GD-Dataset_10-ny_gravel_pit-sw_mp15-DAVE-3xb6NwNyAzbC-29_w0.wav,gunshot,-15,16000,1.0,train
mix_000276,datasets/speech\speech_speaker_session_00_0014.wav,datasets/gunshot\gun_C3GD-Dataset_13-oh_farm-lmt_ar10-BOB-QbbaWYVKBm7i-6_w0.wav,gunshot,10,16000,1.0,train
mix_000277,datasets/speech\speech_ref_0037.wav,datasets/gunshot\gun_C3GD-Dataset_12-oh_farm-norinco_sks-DAVE-10CqWRilQLT1-27_w0.wav,gunshot,-20,16000,1.0,train
mix_000278,datasets/speech\speech_ref_0482.wav,datasets/other_impulse\other_imp_other_imp_session_19_0789.wav,other_impulse,0,16000,1.0,train
mix_000279,datasets/speech\speech_ref_1101.wav,datasets/gunshot\gun_C3GD-Dataset_2-oh_farm-custom_ar15_300BLK-ALICE-EmUfikHTAf0o-0_w0.wav,gunshot,15,16000,1.0,train
mix_000280,datasets/speech\speech_ref_0771.wav,datasets/gunshot\gun_C3GD-Dataset_10-ny_gravel_pit-sw_mp15-CAROL-01Wi0Q1SxFPx-23_w0.wav,gunshot,5,16000,1.0,train
mix_000281,datasets/speech\speech_ref_0251.wav,datasets/other_impulse\other_impulse_0660.wav,other_impulse,10,16000,1.0,train
mix_000282,datasets/speech\speech_speaker_session_18_0731.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-steyr_C9A2-ALICE-JxjpIpg2vx3t-0_w0.wav,gunshot,-10,16000,1.0,train
mix_000283,datasets/speech\speech_speaker_session_06_0266.wav,datasets/other_impulse\other_impulse_1198.wav,other_impulse,10,16000,1.0,train
mix_000284,datasets/speech\speech_speaker_session_29_1193.wav,datasets/background_noise\bg_noise_0204.wav,background_noise,0,16000,1.0,train
mix_000285,datasets/speech\speech_speaker_session_08_0351.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-spike_m4_556-ALICE-0D30t3lA0dYO-32_w0.wav,gunshot,-15,16000,1.0,train
mix_000286,datasets/speech\speech_speaker_session_06_0279.wav,datasets/background_noise\bg_noise_0144.wav,background_noise,0,16000,1.0,train
mix_000287,datasets/speech\speech_speaker_session_24_0974.wav,datasets/gunshot\gun_C3GD-Dataset_0-oh_farm-czusa_457-ALICE-R5zBOntDcTqx-7_w0.wav,gunshot,10,16000,1.0,train
mix_000288,datasets/speech\speech_ref_0287.wav,datasets/other_impulse\other_imp_other_imp_session_19_0785.wav,other_impulse,-10,16000,1.0,train
mix_000289,datasets/speech\speech_speaker_session_17_0711.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-hk_P2000-BOB-AIs2OZ34pDHJ-1_w0.wav,gunshot,5,16000,1.0,train
