sample_id,source_group,category,class_label,filepath,duration,sample_rate,channels,peak_amplitude,rms_energy,crest_factor,label_idx
bg_bg_session_06_0266,bg_session_06,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_06_0266.wav,1.0,16000,1,0.3138996829268105,0.0562467681459912,5.58075845894797,2
bg_bg_session_06_0267,bg_session_06,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_06_0267.wav,1.0,16000,1,0.3421931436456098,0.0806500730917168,4.242936033388348,2
bg_bg_session_06_0268,bg_session_06,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_06_0268.wav,1.0,16000,1,0.291246780310073,0.0597955649338471,4.870707918308076,2
bg_bg_session_06_0269,bg_session_06,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_06_0269.wav,1.0,16000,1,0.2854133554741432,0.0551236789348138,5.17768968277244,2
bg_bg_session_06_0270,bg_session_06,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_06_0270.wav,1.0,16000,1,0.2487895257671868,0.0501982543148744,4.956138009207363,2
bg_bg_session_06_0271,bg_session_06,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_06_0271.wav,1.0,16000,1,0.4013299870767002,0.0887339383880153,4.522846039959435,2
bg_bg_session_06_0272,bg_session_06,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_06_0272.wav,1.0,16000,1,0.2993454904705577,0.0556032666617443,5.383594429004407,2
bg_bg_session_06_0273,bg_session_06,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_06_0273.wav,1.0,16000,1,0.3627183775616068,0.0852170679362373,4.256404776434677,2
bg_bg_session_06_0274,bg_session_06,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_06_0274.wav,1.0,16000,1,0.3104197820263008,0.0497438226552884,6.240367206472157,2
bg_bg_session_06_0275,bg_session_06,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_06_0275.wav,1.0,16000,1,0.2595376037493815,0.0511415071488921,5.074890582416046,2
bg_bg_session_06_0276,bg_session_06,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_06_0276.wav,1.0,16000,1,0.1989667132589026,0.0443337578665012,4.487926987348227,2
bg_bg_session_06_0277,bg_session_06,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_06_0277.wav,1.0,16000,1,0.3110909686763687,0.0665161985945252,4.676919735048963,2
bg_bg_session_06_0278,bg_session_06,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_06_0278.wav,1.0,16000,1,0.3738309992425192,0.0636882387560561,5.869701342776699,2
bg_bg_session_06_0279,bg_session_06,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_06_0279.wav,1.0,16000,1,0.2509683949310343,0.0555671127576525,4.516490731859453,2
bg_bg_session_09_0360,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0360.wav,1.0,16000,1,0.4981438295962931,0.1133960628107064,4.392954863858922,2
bg_bg_session_09_0361,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0361.wav,1.0,16000,1,0.4423323174745062,0.112961417143177,3.915781950186025,2
bg_bg_session_09_0362,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0362.wav,1.0,16000,1,0.4461801248814708,0.1120790240806853,3.98094191782798,2
bg_bg_session_09_0363,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0363.wav,1.0,16000,1,0.4558731066765007,0.1122159621970146,4.062461855930244,2
bg_bg_session_09_0364,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0364.wav,1.0,16000,1,0.4244793492907267,0.1137667552468197,3.731136666932638,2
bg_bg_session_09_0365,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0365.wav,1.0,16000,1,0.4760225906349648,0.112833288622828,4.21881303165817,2
bg_bg_session_09_0366,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0366.wav,1.0,16000,1,0.4342882263666872,0.113621488598334,3.8222363876923446,2
bg_bg_session_09_0367,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0367.wav,1.0,16000,1,0.5471676383729651,0.1133042005098397,4.829190688597111,2
bg_bg_session_09_0368,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0368.wav,1.0,16000,1,0.47201601910184,0.1123438222371773,4.201530335063987,2
bg_bg_session_09_0369,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0369.wav,1.0,16000,1,0.5021023511980587,0.1140617191297999,4.402022966236784,2
bg_bg_session_09_0370,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0370.wav,1.0,16000,1,0.4325689986953053,0.1131446141903604,3.823151137676048,2
bg_bg_session_09_0371,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0371.wav,1.0,16000,1,0.433802606066735,0.1128354897541976,3.844557847589956,2
bg_bg_session_09_0372,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0372.wav,1.0,16000,1,0.478277705728806,0.1139323939510035,4.197907611380592,2
bg_bg_session_09_0373,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0373.wav,1.0,16000,1,0.5103845794200872,0.1140138531938467,4.476513339016761,2
bg_bg_session_09_0374,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0374.wav,1.0,16000,1,0.4404902510329677,0.1136398541410473,3.8761948050751,2
bg_bg_session_09_0375,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0375.wav,1.0,16000,1,0.4717428601786734,0.1140905984083499,4.134808874804351,2
bg_bg_session_09_0376,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0376.wav,1.0,16000,1,0.5047491278501245,0.1123368694920663,4.493173836876713,2
bg_bg_session_09_0377,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0377.wav,1.0,16000,1,0.4628362408291776,0.1122890773842706,4.121827433197319,2
bg_bg_session_09_0378,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0378.wav,1.0,16000,1,0.472298555485259,0.1129395959205638,4.181868279383326,2
bg_bg_session_09_0379,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0379.wav,1.0,16000,1,0.465301689425854,0.113035958826442,4.1164037806433855,2
bg_bg_session_09_0380,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0380.wav,1.0,16000,1,0.4474110737870493,0.1128720481820111,3.9638780491233674,2
bg_bg_session_09_0381,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0381.wav,1.0,16000,1,0.4427585445758561,0.1133249004623313,3.906983405233105,2
bg_bg_session_09_0382,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0382.wav,1.0,16000,1,0.4288865259643898,0.1128664474988186,3.799946728804516,2
bg_bg_session_09_0383,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0383.wav,1.0,16000,1,0.521932691504282,0.11335915065767,4.6042392028682295,2
bg_bg_session_09_0384,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0384.wav,1.0,16000,1,0.455957480703198,0.1132055668512484,4.027694512809416,2
bg_bg_session_09_0385,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0385.wav,1.0,16000,1,0.5233682773589755,0.1153455477494548,4.537394309504297,2
bg_bg_session_09_0386,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0386.wav,1.0,16000,1,0.466162892199648,0.1131087619474064,4.1213681677704495,2
bg_bg_session_09_0387,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0387.wav,1.0,16000,1,0.470118131054416,0.1121258664850662,4.192771069370682,2
bg_bg_session_09_0388,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0388.wav,1.0,16000,1,0.4719461660838535,0.1124931824834473,4.1953308966077865,2
bg_bg_session_09_0389,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0389.wav,1.0,16000,1,0.4929620704711427,0.1132694446969462,4.352118334021015,2
bg_bg_session_09_0390,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0390.wav,1.0,16000,1,0.4217838971466953,0.1131500701134793,3.727650008941081,2
bg_bg_session_09_0391,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0391.wav,1.0,16000,1,0.5005049563891276,0.1135308884606383,4.408535149245337,2
bg_bg_session_09_0392,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0392.wav,1.0,16000,1,0.4768732436966987,0.1137129656784168,4.193657239656699,2
bg_bg_session_09_0393,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0393.wav,1.0,16000,1,0.4495308012417014,0.1124431679979808,3.997848595579303,2
bg_bg_session_09_0394,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0394.wav,1.0,16000,1,0.4670702700158698,0.1140634260123506,4.094829038512359,2
bg_bg_session_09_0395,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0395.wav,1.0,16000,1,0.4584040406029044,0.1136821198393102,4.032331565663475,2
bg_bg_session_09_0396,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0396.wav,1.0,16000,1,0.4558566644608774,0.1137145629758366,4.008779635990395,2
bg_bg_session_09_0397,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0397.wav,1.0,16000,1,0.4788849399297969,0.1147503290152985,4.173276907408107,2
bg_bg_session_09_0398,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0398.wav,1.0,16000,1,0.4631303707938922,0.113766884690204,4.070871162081304,2
bg_bg_session_09_0399,bg_session_09,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_09_0399.wav,1.0,16000,1,0.4816176938255198,0.1140526218666181,4.222767032581591,2
bg_bg_session_10_0400,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0400.wav,1.0,16000,1,0.4772280295427394,0.1626590335963596,2.933916362664633,2
bg_bg_session_10_0401,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0401.wav,1.0,16000,1,0.4777379765827294,0.1631107905929063,2.9289168764187044,2
bg_bg_session_10_0402,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0402.wav,1.0,16000,1,0.5069780730271084,0.1647805208912754,3.076686731648047,2
bg_bg_session_10_0403,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0403.wav,1.0,16000,1,0.4153004800211969,0.1648306438055146,2.51955853133492,2
bg_bg_session_10_0404,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0404.wav,1.0,16000,1,0.4175811735422032,0.1613635757461643,2.5878278027304518,2
bg_bg_session_10_0405,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0405.wav,1.0,16000,1,0.4080880411284282,0.1636891014749726,2.4930677272985444,2
bg_bg_session_10_0406,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0406.wav,1.0,16000,1,0.5518901221960285,0.1630850274533414,3.384063497265492,2
bg_bg_session_10_0407,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0407.wav,1.0,16000,1,0.4687382262053494,0.1640849683149571,2.8566796974285955,2
bg_bg_session_10_0408,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0408.wav,1.0,16000,1,0.3475258010775158,0.1630182732012463,2.131821009601081,2
bg_bg_session_10_0409,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0409.wav,1.0,16000,1,0.4362346687499399,0.1642473997749315,2.6559607201581628,2
bg_bg_session_10_0410,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0410.wav,1.0,16000,1,0.5195262534105443,0.1644827632217977,3.1585450757811944,2
bg_bg_session_10_0411,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0411.wav,1.0,16000,1,0.4228963756441368,0.1653937399046258,2.556906629712426,2
bg_bg_session_10_0412,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0412.wav,1.0,16000,1,0.3795569299860314,0.1629611262115064,2.329125451686876,2
bg_bg_session_10_0413,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0413.wav,1.0,16000,1,0.3832972433575289,0.1637263620894767,2.341084325425939,2
bg_bg_session_10_0414,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0414.wav,1.0,16000,1,0.4281929772473875,0.1635968625142772,2.617366522150469,2
bg_bg_session_10_0415,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0415.wav,1.0,16000,1,0.4103453220742922,0.162978622355678,2.5177860198186663,2
bg_bg_session_10_0416,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0416.wav,1.0,16000,1,0.4687264827072761,0.1637924305433486,2.861710107941306,2
bg_bg_session_10_0417,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0417.wav,1.0,16000,1,0.3785814325110868,0.1638202713258854,2.310955819676442,2
bg_bg_session_10_0418,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0418.wav,1.0,16000,1,0.4456631791700251,0.1634538043523755,2.726538875435843,2
bg_bg_session_10_0419,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0419.wav,1.0,16000,1,0.4308269096936513,0.162633610956915,2.6490642411988485,2
bg_bg_session_10_0420,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0420.wav,1.0,16000,1,0.4089517660051253,0.1623298132368395,2.5192645310065047,2
bg_bg_session_10_0421,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0421.wav,1.0,16000,1,0.5193715742090582,0.1653797037165591,3.140479340163803,2
bg_bg_session_10_0422,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0422.wav,1.0,16000,1,0.3984376583628902,0.1624258953178806,2.4530425585938125,2
bg_bg_session_10_0423,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0423.wav,1.0,16000,1,0.3985268836145939,0.1637922231675277,2.4331244278657467,2
bg_bg_session_10_0424,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0424.wav,1.0,16000,1,0.4306030083591203,0.1642285145219613,2.621974529775054,2
bg_bg_session_10_0425,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0425.wav,1.0,16000,1,0.4413763483329154,0.1650505281054322,2.6741890901983583,2
bg_bg_session_10_0426,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0426.wav,1.0,16000,1,0.4552507188811859,0.1649162633469902,2.760496036211786,2
bg_bg_session_10_0427,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0427.wav,1.0,16000,1,0.3899246783823767,0.1641434768866614,2.375511120045926,2
bg_bg_session_10_0428,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0428.wav,1.0,16000,1,0.4428044336245169,0.1661606028796773,2.6649181532880286,2
bg_bg_session_10_0429,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0429.wav,1.0,16000,1,0.3707760267524837,0.1629578266723218,2.2752881010444805,2
bg_bg_session_10_0430,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0430.wav,1.0,16000,1,0.4664164800812541,0.1627162665708354,2.866440222888265,2
bg_bg_session_10_0431,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0431.wav,1.0,16000,1,0.3880058108704208,0.1633489982349845,2.375317824472236,2
bg_bg_session_10_0432,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0432.wav,1.0,16000,1,0.5003083283719075,0.1649888333720379,3.032376724065811,2
bg_bg_session_10_0433,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0433.wav,1.0,16000,1,0.4426593499715928,0.1648014955130506,2.6860152071641035,2
bg_bg_session_10_0434,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0434.wav,1.0,16000,1,0.4234738390331322,0.1625074946013335,2.605872510761925,2
bg_bg_session_10_0435,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0435.wav,1.0,16000,1,0.4643768874075424,0.1626267073603157,2.8554772238233714,2
bg_bg_session_10_0436,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0436.wav,1.0,16000,1,0.4862152297665994,0.1670847860434486,2.9099908626046638,2
bg_bg_session_10_0437,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0437.wav,1.0,16000,1,0.3824138218451785,0.1654451066646772,2.311424051398577,2
bg_bg_session_10_0438,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0438.wav,1.0,16000,1,0.4009249914327922,0.163598235519715,2.450668038395785,2
bg_bg_session_10_0439,bg_session_10,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_10_0439.wav,1.0,16000,1,0.4804440723396703,0.1630770886125626,2.9461161403239453,2
bg_bg_session_11_0440,bg_session_11,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_11_0440.wav,1.0,16000,1,0.3147765944299135,0.0680527511297034,4.625478661034389,2
bg_bg_session_11_0441,bg_session_11,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_11_0441.wav,1.0,16000,1,0.3198526090030751,0.0557258535967319,5.739751497037952,2
