filename,uuid,label,recording_session ,timestamp,time_offset_s,device_name,device_manufacturer,device_model,microphone,firearm,caliber,latitude,longitude,gunshot_location_in_seconds,num_gunshots
0f9222e9-7896-4a30-b161-092a2931ebb8_v0,0f9222e9-7896-4a30-b161-092a2931ebb8,9mm,1,2021-11-15T13:32:02.989-04:00,0.162,Galaxy S21 5G Raspberry Cake,Samsung,SM-G991U1,Samsung Galaxy S21 Internal Mic,Glock 17,9mm,28.34203166,-80.78160669,[0.29417234 1.95863946],2
0f9222e9-7896-4a30-b161-092a2931ebb8_v1,0f9222e9-7896-4a30-b161-092a2931ebb8,9mm,1,2021-11-15T13:32:02.989-04:00,0.162,Galaxy S21 5G Raspberry Cake,Samsung,SM-G991U1,Samsung Galaxy S21 Internal Mic,Glock 17,9mm,28.34203166,-80.78160669,[1.59873016],1
0f9222e9-7896-4a30-b161-092a2931ebb8_v2,0f9222e9-7896-4a30-b161-092a2931ebb8,9mm,1,2021-11-15T13:32:02.989-04:00,0.162,Galaxy S21 5G Raspberry Cake,Samsung,SM-G991U1,Samsung Galaxy S21 Internal Mic,Glock 17,9mm,28.34203166,-80.78160669,[1.47301587],1
0f9222e9-7896-4a30-b161-092a2931ebb8_v3,0f9222e9-7896-4a30-b161-092a2931ebb8,9mm,1,2021-11-15T13:32:02.989-04:00,0.162,Galaxy S21 5G Raspberry Cake,Samsung,SM-G991U1,Samsung Galaxy S21 Internal Mic,Glock 17,9mm,28.34203166,-80.78160669,[0.2975737  1.63469388],2
0f9222e9-7896-4a30-b161-092a2931ebb8_v4,0f9222e9-7896-4a30-b161-092a2931ebb8,9mm,1,2021-11-15T13:32:02.989-04:00,0.162,Galaxy S21 5G Raspberry Cake,Samsung,SM-G991U1,Samsung Galaxy S21 Internal Mic,Glock 17,9mm,28.34203166,-80.78160669,[0.14424036 1.75      ],2
0f9222e9-7896-4a30-b161-092a2931ebb8_v5,0f9222e9-7896-4a30-b161-092a2931ebb8,9mm,1,2021-11-15T13:32:02.989-04:00,0.162,Galaxy S21 5G Raspberry Cake,Samsung,SM-G991U1,Samsung Galaxy S21 Internal Mic,Glock 17,9mm,28.34203166,-80.78160669,[0.34639456 1.63462585],2
0f9222e9-7896-4a30-b161-092a2931ebb8_v6,0f9222e9-7896-4a30-b161-092a2931ebb8,9mm,1,2021-11-15T13:32:02.989-04:00,0.162,Galaxy S21 5G Raspberry Cake,Samsung,SM-G991U1,Samsung Galaxy S21 Internal Mic,Glock 17,9mm,28.34203166,-80.78160669,[0.50208617 1.73510204],2
0f9222e9-7896-4a30-b161-092a2931ebb8_v7,0f9222e9-7896-4a30-b161-092a2931ebb8,9mm,1,2021-11-15T13:32:02.989-04:00,0.162,Galaxy S21 5G Raspberry Cake,Samsung,SM-G991U1,Samsung Galaxy S21 Internal Mic,Glock 17,9mm,28.34203166,-80.78160669,[0.04351474],1
0f9222e9-7896-4a30-b161-092a2931ebb8_v8,0f9222e9-7896-4a30-b161-092a2931ebb8,9mm,1,2021-11-15T13:32:02.989-04:00,0.162,Galaxy S21 5G Raspberry Cake,Samsung,SM-G991U1,Samsung Galaxy S21 Internal Mic,Glock 17,9mm,28.34203166,-80.78160669,[1.5985034],1
7ad0b157-1fa7-44ec-a8e9-2de634a26a24_v1,7ad0b157-1fa7-44ec-a8e9-2de634a26a24,9mm,1,2021-11-15T12:46:29.820-04:00,-0.27700001,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Glock 17,9mm,28.34223103,-80.78170763,[1.62188209],1
3460a5b0-9f03-4e0e-a349-f3c8e79dbde0_v0,3460a5b0-9f03-4e0e-a349-f3c8e79dbde0,9mm,1,2021-11-15T12:47:59.039-04:00,-0.238999993,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Glock 17,9mm,28.34223103,-80.78170763,[1.67798186],1
66df1957-e654-4539-917a-595adf735cdb_v0,66df1957-e654-4539-917a-595adf735cdb,9mm,1,2021-11-15T12:50:21.355-04:00,-0.252999991,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Glock 17,9mm,28.34223103,-80.78170763,[1.67303855 3.5638322  5.48006803],3
f8769f1d-8071-46ec-a055-5f140a94cdfa_v0,f8769f1d-8071-46ec-a055-5f140a94cdfa,9mm,1,2021-11-15T12:51:48.413-04:00,,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Glock 17,9mm,28.34223103,-80.78170763,[1.51666667 1.75       2.02256236],3
33408bf1-622c-41f2-bb68-474b32cff9fb_v0,33408bf1-622c-41f2-bb68-474b32cff9fb,9mm,1,2021-11-15T12:53:05.597-04:00,-0.25,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Glock 17,9mm,28.34223103,-80.78170763,[1.72099773 2.58507937 3.03750567],3
53000525-24f8-4e7b-b96e-0d15d6c1f2c3_v0,53000525-24f8-4e7b-b96e-0d15d6c1f2c3,9mm,1,2021-11-15T12:54:47.995-04:00,-0.238999993,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Glock 17,9mm,28.34223103,-80.78170763,[1.72097506 1.96460317 2.16954649 2.37129252 2.57310658],5
21e8d411-529e-42fc-abc9-0b0a90c2746f_v0,21e8d411-529e-42fc-abc9-0b0a90c2746f,38cal,1,2021-11-15T12:58:10.228-04:00,-0.216000006,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Smith & Wesson,.38 cal,28.34223103,-80.78170763,[1.72115646],1
ff1d9c73-6178-4b6b-a986-0713b17b84ce_v1,ff1d9c73-6178-4b6b-a986-0713b17b84ce,38cal,1,2021-11-15T12:58:41.155-04:00,-0.211999997,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Smith & Wesson,.38 cal,28.34223103,-80.78170763,[1.72095238],1
bba9bd2f-58f8-4b19-aa1b-cad9ca3daf53_v0,bba9bd2f-58f8-4b19-aa1b-cad9ca3daf53,38cal,1,2021-11-15T12:59:06.558-04:00,-0.209000006,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Smith & Wesson,.38 cal,28.34223103,-80.78170763,[1.75],1
2b06e2b2-c6ee-499e-af26-794d9ad9ad7f_v0,2b06e2b2-c6ee-499e-af26-794d9ad9ad7f,38cal,1,2021-11-15T12:59:46.704-04:00,,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Smith & Wesson,.38 cal,28.34223103,-80.78170763,[1.72090703 3.41031746 5.21172336],3
2e78d01b-2d9a-405c-a93f-f426176ebbc3_v0,2e78d01b-2d9a-405c-a93f-f426176ebbc3,38cal,1,2021-11-15T13:00:44.784-04:00,-0.229000002,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Smith & Wesson,.38 cal,28.34223103,-80.78170763,[1.63367347 1.98113379 2.32714286 2.68333333 3.02056689 3.35947846],6
bad18230-8d37-41ed-b0c3-7efedbbeeffe_v0,bad18230-8d37-41ed-b0c3-7efedbbeeffe,38cal,1,2021-11-15T13:01:56.663-04:00,-0.238000005,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Smith & Wesson,.38 cal,28.34223103,-80.78170763,[1.72088435 2.03984127 2.35331066 2.66006803 2.97124717 3.27222222],6
3a0f49f7-adc0-40bf-bd3c-aa6e4072995c_v0,3a0f49f7-adc0-40bf-bd3c-aa6e4072995c,AR15,1,2021-11-15T13:05:05.664-04:00,-0.215000004,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Ruger 556,.223 mm,28.34223103,-80.78170763,[1.75       2.91451247 4.07278912 5.22623583 6.30893424 7.38092971],6
04187ca0-da31-406a-960b-cb24a97e27a2_v0,04187ca0-da31-406a-960b-cb24a97e27a2,AR15,1,2021-11-15T13:05:40.589-04:00,-0.215000004,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Ruger 556,.223 mm,28.34223103,-80.78170763,[1.75       1.98510204 2.22646259 2.47163265 2.69696145 2.94337868],6
691cf1d4-6923-4f9c-a2a6-f4026af7a77f_v0,691cf1d4-6923-4f9c-a2a6-f4026af7a77f,AR15,1,2021-11-15T13:06:35.296-04:00,-0.224999994,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Ruger 556,.223 mm,28.34223103,-80.78170763,"[1.72122449 1.95077098 2.1438322  2.46321995 2.74367347 2.94285714
 3.1446712  3.35780045 3.56811791 3.77886621 3.98294785]",11
add8ab04-9181-4a95-8c5c-1538f857da1f_v0,add8ab04-9181-4a95-8c5c-1538f857da1f,AR15,1,2021-11-15T13:07:47.848-04:00,-0.223000005,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Ruger 556,.223 mm,28.34223103,-80.78170763,[1.72106576],1
add8ab04-9181-4a95-8c5c-1538f857da1f_v1,add8ab04-9181-4a95-8c5c-1538f857da1f,AR15,1,2021-11-15T13:07:47.848-04:00,-0.223000005,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Ruger 556,.223 mm,28.34223103,-80.78170763,[1.75       3.63804989 5.53287982],3
add8ab04-9181-4a95-8c5c-1538f857da1f_v2,add8ab04-9181-4a95-8c5c-1538f857da1f,AR15,1,2021-11-15T13:07:47.848-04:00,-0.223000005,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Ruger 556,.223 mm,28.34223103,-80.78170763,[1.7168254  3.89546485],2
add8ab04-9181-4a95-8c5c-1538f857da1f_v3,add8ab04-9181-4a95-8c5c-1538f857da1f,AR15,1,2021-11-15T13:07:47.848-04:00,-0.223000005,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Ruger 556,.223 mm,28.34223103,-80.78170763,[1.72106576],1
d3c04068-8b2c-4dd6-a3e0-9bd56a346325_v0,d3c04068-8b2c-4dd6-a3e0-9bd56a346325,AR15,1,2021-11-15T13:11:15.582-04:00,-0.239999995,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Ruger 556,.223 mm,28.34223103,-80.78170763,"[0.04331066 0.25795918 0.59573696 0.78873016 1.01496599 1.17269841
 1.39600907 1.58614512 1.75       1.94678005 2.1521542  2.56968254
 2.99154195 3.41873016 3.84578231 4.30591837 4.73580499 4.94548753
 5.39281179 5.61739229 5.84564626]",21
28c03348-1f65-41e4-b601-a6d49d1f8eec_v0,28c03348-1f65-41e4-b601-a6d49d1f8eec,12gauge,1,2021-11-15T13:14:07.328-04:00,-0.222000003,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Remington 870,12 guage,28.34223103,-80.78170763,[1.71956916],1
1c7f843b-8747-48af-be47-1ec4829d231e_v0,1c7f843b-8747-48af-be47-1ec4829d231e,12gauge,1,2021-11-15T13:15:19.865-04:00,-0.224000007,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Remington 870,12 guage,28.34223103,-80.78170763,[1.72095238 2.79630385 3.86879819],3
ca2a3f01-63b4-47c9-b327-e9d93bf01ac2_v0,ca2a3f01-63b4-47c9-b327-e9d93bf01ac2,12gauge,1,2021-11-15T13:17:01.362-04:00,-0.238000005,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Remington 870,12 guage,28.34223103,-80.78170763,[1.75       2.92210884],2
ca2a3f01-63b4-47c9-b327-e9d93bf01ac2_v1,ca2a3f01-63b4-47c9-b327-e9d93bf01ac2,12gauge,1,2021-11-15T13:17:01.362-04:00,-0.238000005,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Remington 870,12 guage,28.34223103,-80.78170763,[1.72097506 2.44904762 3.12539683],3
d3b21ae5-ad50-4b1a-a06b-9be63f42e33e_v0,d3b21ae5-ad50-4b1a-a06b-9be63f42e33e,9mm,1,2021-11-15T13:30:23.922-04:00,-0.188999996,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Glock 17,9mm,28.34223103,-80.78170763,[0.29124717],1
dbaa31e2-dcae-44f3-98c1-7c820d128f78_v0,dbaa31e2-dcae-44f3-98c1-7c820d128f78,9mm,1,2021-11-15T13:30:51.077-04:00,-0.202000007,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Glock 17,9mm,28.34223103,-80.78170763,[1.6676644],1
eb455e19-de3e-4198-accd-5aa97ffd1b78_v0,eb455e19-de3e-4198-accd-5aa97ffd1b78,9mm,1,2021-11-15T13:31:03.274-04:00,-0.218999997,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Glock 17,9mm,28.34223103,-80.78170763,[1.72081633],1
57732423-91a8-4d0f-b623-c9a61731b270_v0,57732423-91a8-4d0f-b623-c9a61731b270,9mm,1,2021-11-15T13:31:37.890-04:00,-0.231999993,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Glock 17,9mm,28.34223103,-80.78170763,[1.7207483],1
57732423-91a8-4d0f-b623-c9a61731b270_v1,57732423-91a8-4d0f-b623-c9a61731b270,9mm,1,2021-11-15T13:31:37.890-04:00,-0.231999993,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Glock 17,9mm,28.34223103,-80.78170763,[1.72088435],1
019439aa-e146-49da-b59c-28a594fba7e2_v0,019439aa-e146-49da-b59c-28a594fba7e2,9mm,1,2021-11-15T13:32:03.398-04:00,-0.217999995,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Glock 17,9mm,28.34223103,-80.78170763,[0.08099773 1.74671202],2
019439aa-e146-49da-b59c-28a594fba7e2_v1,019439aa-e146-49da-b59c-28a594fba7e2,9mm,1,2021-11-15T13:32:03.398-04:00,-0.217999995,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Glock 17,9mm,28.34223103,-80.78170763,[1.72063492],1
019439aa-e146-49da-b59c-28a594fba7e2_v2,019439aa-e146-49da-b59c-28a594fba7e2,9mm,1,2021-11-15T13:32:03.398-04:00,-0.217999995,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Glock 17,9mm,28.34223103,-80.78170763,[0.00628118 1.71839002],2
019439aa-e146-49da-b59c-28a594fba7e2_v3,019439aa-e146-49da-b59c-28a594fba7e2,9mm,1,2021-11-15T13:32:03.398-04:00,-0.217999995,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Glock 17,9mm,28.34223103,-80.78170763,[0.38353741 1.71659864],2
019439aa-e146-49da-b59c-28a594fba7e2_v4,019439aa-e146-49da-b59c-28a594fba7e2,9mm,1,2021-11-15T13:32:03.398-04:00,-0.217999995,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Glock 17,9mm,28.34223103,-80.78170763,[0.1107483  1.72068027],2
019439aa-e146-49da-b59c-28a594fba7e2_v5,019439aa-e146-49da-b59c-28a594fba7e2,9mm,1,2021-11-15T13:32:03.398-04:00,-0.217999995,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Glock 17,9mm,28.34223103,-80.78170763,[0.4323356  1.71927438],2
019439aa-e146-49da-b59c-28a594fba7e2_v6,019439aa-e146-49da-b59c-28a594fba7e2,9mm,1,2021-11-15T13:32:03.398-04:00,-0.217999995,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Glock 17,9mm,28.34223103,-80.78170763,[0.51693878 1.75      ],2
019439aa-e146-49da-b59c-28a594fba7e2_v7,019439aa-e146-49da-b59c-28a594fba7e2,9mm,1,2021-11-15T13:32:03.398-04:00,-0.217999995,Galaxy S8 Chopin,Samsung,SM-G950U1,Samsung Galaxy S8 Internal Mic,Glock 17,9mm,28.34223103,-80.78170763,[1.75],1
fafcea59-e153-45f0-a400-8a6d91a83517_v0,fafcea59-e153-45f0-a400-8a6d91a83517,9mm,1,2021-11-15T12:45:12.229-04:00,-1.325999975,Galaxy S9 Bach,Samsung,SM-G960U1,Samsung Galaxy S9 Internal Mic,Glock 17,9mm,28.34193779,-80.78176672,[1.75],1
6247aabe-2569-424f-9e7a-11fc0cc26fda_v0,6247aabe-2569-424f-9e7a-11fc0cc26fda,9mm,1,2021-11-15T12:46:31.106-04:00,,Galaxy S9 Bach,Samsung,SM-G960U1,Samsung Galaxy S9 Internal Mic,Glock 17,9mm,28.34193779,-80.78176672,[1.75],1
f57c0b9b-0503-4b1d-b87b-ba45ee99afa8_v0,f57c0b9b-0503-4b1d-b87b-ba45ee99afa8,9mm,1,2021-11-15T12:48:00.350-04:00,-1.340000033,Galaxy S9 Bach,Samsung,SM-G960U1,Samsung Galaxy S9 Internal Mic,Glock 17,9mm,28.34193779,-80.78176672,[1.75],1
ee3ef4e5-4462-40e8-9f4f-33e8b52def35_v1,ee3ef4e5-4462-40e8-9f4f-33e8b52def35,9mm,1,2021-11-15T12:50:22.821-04:00,-1.340000033,Galaxy S9 Bach,Samsung,SM-G960U1,Samsung Galaxy S9 Internal Mic,Glock 17,9mm,28.34193779,-80.78176672,[1.65662132],1
ee3ef4e5-4462-40e8-9f4f-33e8b52def35_v2,ee3ef4e5-4462-40e8-9f4f-33e8b52def35,9mm,1,2021-11-15T12:50:22.821-04:00,-1.340000033,Galaxy S9 Bach,Samsung,SM-G960U1,Samsung Galaxy S9 Internal Mic,Glock 17,9mm,28.34193779,-80.78176672,[1.65589569],1
ee3ef4e5-4462-40e8-9f4f-33e8b52def35_v3,ee3ef4e5-4462-40e8-9f4f-33e8b52def35,9mm,1,2021-11-15T12:50:22.821-04:00,-1.340000033,Galaxy S9 Bach,Samsung,SM-G960U1,Samsung Galaxy S9 Internal Mic,Glock 17,9mm,28.34193779,-80.78176672,[1.62092971],1
a17d9491-423f-48f1-871a-5c8067bbd35d_v0,a17d9491-423f-48f1-871a-5c8067bbd35d,9mm,1,2021-11-15T12:51:50.235-04:00,-1.376000047,Galaxy S9 Bach,Samsung,SM-G960U1,Samsung Galaxy S9 Internal Mic,Glock 17,9mm,28.34193779,-80.78176672,[1.75       1.9869161  2.26024943],3
d3b74834-2a7b-4914-8829-fcf1e3a37ae7_v3,d3b74834-2a7b-4914-8829-fcf1e3a37ae7,9mm,1,2021-11-15T12:53:06.930-04:00,-1.351999998,Galaxy S9 Bach,Samsung,SM-G960U1,Samsung Galaxy S9 Internal Mic,Glock 17,9mm,28.34193779,-80.78176672,[0.88226757 1.75       2.19823129],3
be71307e-7b51-4b60-954a-d24ff75b0162_v0,be71307e-7b51-4b60-954a-d24ff75b0162,9mm,1,2021-11-15T12:54:49.156-04:00,,Galaxy S9 Bach,Samsung,SM-G960U1,Samsung Galaxy S9 Internal Mic,Glock 17,9mm,28.34193779,-80.78176672,[1.50122449 1.75       1.95496599 2.15587302 2.35768707],5
75e92696-27e0-4438-b8fa-368fecbed9c2_v0,75e92696-27e0-4438-b8fa-368fecbed9c2,38cal,1,2021-11-15T12:58:11.880-04:00,-1.416000009,Galaxy S9 Bach,Samsung,SM-G960U1,Samsung Galaxy S9 Internal Mic,Smith & Wesson,.38 cal,28.34193779,-80.78176672,[1.75],1
fd31de41-8e95-4d00-a81c-24a5c2212754_v0,fd31de41-8e95-4d00-a81c-24a5c2212754,38cal,1,2021-11-15T12:58:42.246-04:00,-1.404999971,Galaxy S9 Bach,Samsung,SM-G960U1,Samsung Galaxy S9 Internal Mic,Smith & Wesson,.38 cal,28.34193779,-80.78176672,[1.75],1
0a1b4df0-84fa-40d7-bc48-9ca0a690b5b9_v0,0a1b4df0-84fa-40d7-bc48-9ca0a690b5b9,38cal,1,2021-11-15T12:59:07.583-04:00,,Galaxy S9 Bach,Samsung,SM-G960U1,Samsung Galaxy S9 Internal Mic,Smith & Wesson,.38 cal,28.34193779,-80.78176672,[1.75],1
801869e0-4992-4a9e-8c00-48387ea58a36_v0,801869e0-4992-4a9e-8c00-48387ea58a36,38cal,1,2021-11-15T12:59:47.970-04:00,-1.416000009,Galaxy S9 Bach,Samsung,SM-G960U1,Samsung Galaxy S9 Internal Mic,Smith & Wesson,.38 cal,28.34193779,-80.78176672,[1.65634921 3.34575964 5.14716553],3
51d577b8-498c-4278-8b0e-8a8d499de626_v0,51d577b8-498c-4278-8b0e-8a8d499de626,38cal,1,2021-11-15T13:00:46.160-04:00,-1.381000042,Galaxy S9 Bach,Samsung,SM-G960U1,Samsung Galaxy S9 Internal Mic,Smith & Wesson,.38 cal,28.34193779,-80.78176672,[1.75       2.10174603 2.4477551  2.79954649 3.14120181 3.4800907 ],6
6b723a69-74a6-4f18-a7d2-6306382068f1_v0,6b723a69-74a6-4f18-a7d2-6306382068f1,38cal,1,2021-11-15T13:01:57.961-04:00,-1.396999955,Galaxy S9 Bach,Samsung,SM-G960U1,Samsung Galaxy S9 Internal Mic,Smith & Wesson,.38 cal,28.34193779,-80.78176672,[1.75       2.07342404 2.38687075 2.68913832 3.00473923 3.30573696],6
8cc6b02f-4f2a-47b7-869a-d67ad908fae5_v0,8cc6b02f-4f2a-47b7-869a-d67ad908fae5,AR15,1,2021-11-15T13:05:06.889-04:00,-1.424999952,Galaxy S9 Bach,Samsung,SM-G960U1,Samsung Galaxy S9 Internal Mic,Ruger 556,.223 mm,28.34193779,-80.78176672,[1.75       2.91893424 4.07294785 5.22544218 6.31324263 7.38099773],6
1d736617-3e83-4662-9a19-69fd3a3c7c06_v0,1d736617-3e83-4662-9a19-69fd3a3c7c06,AR15,1,2021-11-15T13:05:42.067-04:00,-1.437000036,Galaxy S9 Bach,Samsung,SM-G960U1,Samsung Galaxy S9 Internal Mic,Ruger 556,.223 mm,28.34193779,-80.78176672,[1.75       1.98945578 2.23081633 2.47598639 2.70131519 2.91442177],6
476e16b1-1bf5-4c04-abcb-ebec15898526_v0,476e16b1-1bf5-4c04-abcb-ebec15898526,AR15,1,2021-11-15T13:06:36.472-04:00,-1.437999964,Galaxy S9 Bach,Samsung,SM-G960U1,Samsung Galaxy S9 Internal Mic,Ruger 556,.223 mm,28.34193779,-80.78176672,"[1.42353741 1.5161678  1.75       1.94732426 2.14473923 2.33712018
 2.5430839  2.74222222 2.94403628 3.15707483 3.36750567 3.57827664
 3.7822449 ]",13
51e8f00c-9563-46b7-ab98-430ce0e62493_v0,51e8f00c-9563-46b7-ab98-430ce0e62493,AR15,1,2021-11-15T13:07:49.166-04:00,-1.419999957,Galaxy S9 Bach,Samsung,SM-G960U1,Samsung Galaxy S9 Internal Mic,Ruger 556,.223 mm,28.34193779,-80.78176672,[1.6514966],1
51e8f00c-9563-46b7-ab98-430ce0e62493_v1,51e8f00c-9563-46b7-ab98-430ce0e62493,AR15,1,2021-11-15T13:07:49.166-04:00,-1.419999957,Galaxy S9 Bach,Samsung,SM-G960U1,Samsung Galaxy S9 Internal Mic,Ruger 556,.223 mm,28.34193779,-80.78176672,[1.65165533 3.53965986 5.4344898 ],3
51e8f00c-9563-46b7-ab98-430ce0e62493_v2,51e8f00c-9563-46b7-ab98-430ce0e62493,AR15,1,2021-11-15T13:07:49.166-04:00,-1.419999957,Galaxy S9 Bach,Samsung,SM-G960U1,Samsung Galaxy S9 Internal Mic,Ruger 556,.223 mm,28.34193779,-80.78176672,[1.65637188 3.830839  ],2
51e8f00c-9563-46b7-ab98-430ce0e62493_v3,51e8f00c-9563-46b7-ab98-430ce0e62493,AR15,1,2021-11-15T13:07:49.166-04:00,-1.419999957,Galaxy S9 Bach,Samsung,SM-G960U1,Samsung Galaxy S9 Internal Mic,Ruger 556,.223 mm,28.34193779,-80.78176672,[1.65546485],1
5fd692e1-115c-4a3c-bf60-4002dd7797f6_v0,5fd692e1-115c-4a3c-bf60-4002dd7797f6,AR15,1,2021-11-15T13:11:16.771-04:00,,Galaxy S9 Bach,Samsung,SM-G960U1,Samsung Galaxy S9 Internal Mic,Ruger 556,.223 mm,28.34193779,-80.78176672,"[1.75       2.01528345 2.55587302 2.93011338 3.22424036 3.60353741
 4.09664399 4.71943311 5.25376417 5.89312925 6.63362812 7.28294785
 7.63569161]",13
bc7f1a71-4837-42a6-8bb2-3e11ff81ecb8_v0,bc7f1a71-4837-42a6-8bb2-3e11ff81ecb8,12gauge,1,2021-11-15T13:13:50.853-04:00,-1.600999951,Galaxy S9 Bach,Samsung,SM-G960U1,Samsung Galaxy S9 Internal Mic,Remington 870,12 guage,28.34193779,-80.78176672,[1.65387755],1
32ad3f19-100d-4e0f-9cd5-e5abf3e3b9d0_v0,32ad3f19-100d-4e0f-9cd5-e5abf3e3b9d0,12gauge,1,2021-11-15T13:14:09.262-04:00,-1.60800004,Galaxy S9 Bach,Samsung,SM-G960U1,Samsung Galaxy S9 Internal Mic,Remington 870,12 guage,28.34193779,-80.78176672,[1.75],1
ddecbdf9-bd43-4e10-a485-a25f60fbc608_v0,ddecbdf9-bd43-4e10-a485-a25f60fbc608,12gauge,1,2021-11-15T13:15:21.602-04:00,-1.610999942,Galaxy S9 Bach,Samsung,SM-G960U1,Samsung Galaxy S9 Internal Mic,Remington 870,12 guage,28.34193779,-80.78176672,[1.64956916 2.72485261 3.801678  ],3
32fa2ea1-e672-4404-a9be-acf8f37607da_v0,32fa2ea1-e672-4404-a9be-acf8f37607da,12gauge,1,2021-11-15T13:17:02.847-04:00,-1.488999963,Galaxy S9 Bach,Samsung,SM-G960U1,Samsung Galaxy S9 Internal Mic,Remington 870,12 guage,28.34193779,-80.78176672,[1.65002268 2.82219955],2
32fa2ea1-e672-4404-a9be-acf8f37607da_v3,32fa2ea1-e672-4404-a9be-acf8f37607da,12gauge,1,2021-11-15T13:17:02.847-04:00,-1.488999963,Galaxy S9 Bach,Samsung,SM-G960U1,Samsung Galaxy S9 Internal Mic,Remington 870,12 guage,28.34193779,-80.78176672,[0.34147392 1.06956916 1.75      ],3
df5dad7d-17e3-40bd-96ef-c77246c84283_v0,df5dad7d-17e3-40bd-96ef-c77246c84283,9mm,1,2021-11-15T13:30:27.246-04:00,-1.695000052,Galaxy S9 Bach,Samsung,SM-G960U1,Samsung Galaxy S9 Internal Mic,Glock 17,9mm,28.34193779,-80.78176672,[1.63705215],1
f813e943-99a2-46e4-b2f6-9867e87d35cc_v0,f813e943-99a2-46e4-b2f6-9867e87d35cc,9mm,1,2021-11-15T13:30:52.920-04:00,-1.710999966,Galaxy S9 Bach,Samsung,SM-G960U1,Samsung Galaxy S9 Internal Mic,Glock 17,9mm,28.34193779,-80.78176672,[0.92573696],1
a961ff63-cd65-49c8-9843-e0f0ee06b29a_v0,a961ff63-cd65-49c8-9843-e0f0ee06b29a,9mm,1,2021-11-15T13:31:05.072-04:00,-1.717000008,Galaxy S9 Bach,Samsung,SM-G960U1,Samsung Galaxy S9 Internal Mic,Glock 17,9mm,28.34193779,-80.78176672,[1.65353741],1
ba21cf97-f122-4ddd-b06d-1e1dc3600afb_v0,ba21cf97-f122-4ddd-b06d-1e1dc3600afb,9mm,1,2021-11-15T13:31:41.430-04:00,-1.738000035,Galaxy S9 Bach,Samsung,SM-G960U1,Samsung Galaxy S9 Internal Mic,Glock 17,9mm,28.34193779,-80.78176672,[1.75],1
